id,date,primary_type,description,latitude,longitude
23a961741e,2017-11-21 08:12:00,CRIMINAL DAMAGE,TO VEHICLE,41.91032600149362,-87.7948371882013
e650348c3a,2023-01-08 15:57:00,BATTERY,SIMPLE,41.672154205933026,-87.82199322015505
875e7e2925,2021-09-23 04:19:00,BURGLARY,UNLAWFUL ENTRY,41.699320135299615,-87.54147535435081
724e1014a3,2016-06-28 11:07:00,ASSAULT,SIMPLE,42.021470319836375,-87.8806399642017
594a673256,2018-05-30 08:50:00,THEFT,OVER $500,41.87062725749146,-87.58002304288487
9244b6526a,2022-11-20 09:00:00,BATTERY,SIMPLE,41.60495631084588,-87.88649848824812
89816a5c3e,2017-04-12 16:09:00,CRIMINAL DAMAGE,TO VEHICLE,41.95428200529352,-87.75068986263882
798692b0b2,2017-01-12 03:22:00,ASSAULT,AGGRAVATED,41.99621745352167,-87.8339155271087
cc96370c87,2017-11-20 11:15:00,CRIMINAL DAMAGE,TO VEHICLE,41.97442464636086,-87.5498710648565
5712032efb,2021-06-27 09:43:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.84580415827104,-87.94983083266418
6a2a3fd063,2018-09-25 21:07:00,ASSAULT,AGGRAVATED,41.747674635657454,-87.51055816468778
4f053b540e,2019-11-03 23:01:00,BURGLARY,UNLAWFUL ENTRY,41.64326321536428,-87.68527381642035
9ccd1c0d7c,2016-04-08 18:52:00,NARCOTICS,POSS: HEROIN(WHITE),41.943774119810975,-87.5576335362138
b59cd82929,2016-02-11 18:56:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.77212258357358,-87.72646043061093
df559ca963,2016-09-09 17:22:00,BURGLARY,UNLAWFUL ENTRY,41.90921004430804,-87.77391850846743
ed76f6833a,2021-05-25 14:56:00,THEFT,$500 AND UNDER,41.83441290255101,-87.5329227377911
28d33e02c3,2023-10-15 06:08:00,BURGLARY,FORCIBLE ENTRY,41.74894001265906,-87.533966771618
43c508c9d3,2023-10-03 13:51:00,BURGLARY,UNLAWFUL ENTRY,42.026923218591925,-87.93150784998458
4b257012e3,2017-04-09 15:25:00,THEFT,OVER $500,41.795094781291795,-87.65576569331013
02b412fd1c,2020-12-03 04:32:00,BATTERY,SIMPLE,41.76132410380355,-87.6992520897129
ee0e0df767,2022-07-27 17:40:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.97175415971033,-87.90419520020622
0562d73294,2019-06-30 06:07:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.629616100991214,-87.84547095519346
854cb1bfc9,2018-09-05 09:06:00,NARCOTICS,POSS: HEROIN(WHITE),41.76760798575265,-87.81161274827384
65840ee6d8,2021-04-28 20:34:00,BURGLARY,UNLAWFUL ENTRY,41.72426604339966,-87.64750009043452
e9db9770a3,2019-07-11 07:41:00,CRIMINAL DAMAGE,TO PROPERTY,41.906496049367604,-87.94134659749189
dd2851ef12,2023-01-10 10:49:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.63254844531499,-87.89902382890355
78a9e52791,2021-07-28 17:45:00,THEFT,$500 AND UNDER,41.76001374485381,-87.84275022202844
b1adf662e8,2018-11-25 02:13:00,ASSAULT,AGGRAVATED,41.69491218473246,-87.57513643776939
8ce5b3e09a,2023-03-30 14:21:00,BATTERY,SIMPLE,41.76492587904889,-87.64778547647538
a9398e60cb,2019-04-22 22:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.635505118657086,-87.50884478174301
a7e1d87d61,2021-04-10 20:51:00,THEFT,$500 AND UNDER,41.82257011010963,-87.92037989478702
71fe8ad182,2023-05-10 02:43:00,BATTERY,SIMPLE,41.85908297612185,-87.75147075544766
4579e55132,2017-09-02 07:27:00,ASSAULT,AGGRAVATED,42.014495456154116,-87.60989307001012
1583d51468,2018-09-07 09:33:00,BATTERY,SIMPLE,42.012519067737585,-87.65574462622541
fe5c4dba63,2018-01-30 08:53:00,BURGLARY,UNLAWFUL ENTRY,41.852650891896324,-87.53766722335436
9508e9d7bd,2020-05-20 08:51:00,THEFT,OVER $500,41.71525567929309,-87.89313061461415
aa925586a5,2022-09-06 21:19:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.78438471872157,-87.52758454397448
9d73673cd2,2021-12-30 01:58:00,CRIMINAL DAMAGE,TO PROPERTY,41.67706109261666,-87.71524595297613
739b6914a3,2023-06-28 13:30:00,THEFT,OVER $500,41.829426027442516,-87.71486003761937
b2cd6143a8,2017-09-21 01:22:00,ASSAULT,SIMPLE,41.72022651329772,-87.53686910679461
c392f1ecb1,2019-01-19 03:05:00,CRIMINAL DAMAGE,TO PROPERTY,41.716417014936795,-87.83949649947566
e6fe3ad62f,2022-09-12 10:37:00,BURGLARY,FORCIBLE ENTRY,41.947068164395304,-87.89476047044207
d030ffbdf1,2022-11-12 01:45:00,NARCOTICS,POSS: HEROIN(WHITE),41.98292112279669,-87.6085282321365
6ca1150f04,2020-01-25 03:44:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.024985484014536,-87.63743678730573
19c5f485e9,2017-07-30 01:22:00,CRIMINAL DAMAGE,TO VEHICLE,41.92633779176103,-87.79190725840873
2f1ba6dc17,2016-12-15 06:19:00,THEFT,OVER $500,41.71482619466444,-87.55504884925718
0ee832c8d8,2017-01-21 15:31:00,THEFT,OVER $500,41.83330704869918,-87.69487060582131
bdd1fd5f21,2018-11-08 14:21:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.9303461362825,-87.66637200318608
2eca80e200,2022-03-03 11:01:00,THEFT,$500 AND UNDER,41.70410933065164,-87.91501205444617
f8ae7ebaed,2020-07-10 10:14:00,THEFT,$500 AND UNDER,41.653009142827514,-87.59822152066434
f8bd48c091,2020-05-14 13:50:00,ASSAULT,AGGRAVATED,41.76956485802416,-87.6621577904759
587e14ff20,2022-08-16 15:55:00,BATTERY,SIMPLE,41.77128568996659,-87.80094611319167
764dc0af87,2022-10-13 10:43:00,CRIMINAL DAMAGE,TO PROPERTY,41.99680744423965,-87.80556680569819
67d1ed10f9,2023-12-26 09:14:00,BURGLARY,UNLAWFUL ENTRY,41.812614560451074,-87.60329476866559
e7c9b75305,2019-11-11 16:39:00,NARCOTICS,POSS: HEROIN(WHITE),41.62660933410331,-87.92127774779865
9914049f21,2023-03-30 22:33:00,BURGLARY,FORCIBLE ENTRY,41.885721202822914,-87.73559736217716
ae6cf94880,2020-09-12 01:46:00,NARCOTICS,POSS: HEROIN(WHITE),41.72433854116324,-87.71571983803237
a7fd88fda7,2021-06-28 01:16:00,NARCOTICS,POSS: HEROIN(WHITE),41.89598500451172,-87.68680690709603
f6df2774c1,2016-11-17 02:20:00,BURGLARY,UNLAWFUL ENTRY,41.89227793633525,-87.65144001746047
27fb6f9d82,2018-06-23 22:15:00,ASSAULT,AGGRAVATED,42.011038331829795,-87.89260939674517
bcb80b8bcb,2023-10-22 12:53:00,NARCOTICS,POSS: HEROIN(WHITE),41.76491382733478,-87.94835184756928
8ca1a84066,2021-11-04 02:40:00,THEFT,$500 AND UNDER,41.95355118210318,-87.77871953805528
545a2e8508,2019-11-29 02:38:00,BATTERY,SIMPLE,41.60759077942377,-87.5724078189968
322e23fa71,2018-04-12 13:04:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.72727098260607,-87.7822482992679
c62174f9ce,2020-09-15 07:45:00,BURGLARY,UNLAWFUL ENTRY,41.81678740815809,-87.50887939290283
641f106953,2021-10-30 00:42:00,ASSAULT,SIMPLE,41.906409451501965,-87.92516150434123
421e3c6530,2023-05-14 06:03:00,THEFT,$500 AND UNDER,41.83626613049779,-87.75816823739878
ce11dbd6e6,2017-07-04 04:35:00,ASSAULT,SIMPLE,41.66025088232675,-87.85201255027246
1a8fb438d5,2021-12-16 07:39:00,THEFT,OVER $500,41.69543772390587,-87.83283504858748
1a39744ef8,2023-09-19 03:48:00,CRIMINAL DAMAGE,TO VEHICLE,41.66278517806294,-87.63583373356748
e05eb29b76,2017-09-23 22:52:00,ASSAULT,SIMPLE,42.00315945975877,-87.74367106142319
ec54fdacf1,2018-02-10 15:54:00,THEFT,$500 AND UNDER,41.703058523319974,-87.84606030634774
999f33f4d5,2018-05-18 17:02:00,CRIMINAL DAMAGE,TO VEHICLE,41.83327755071343,-87.573445962225
f915823c44,2023-10-26 03:08:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.74019199265598,-87.67364143459925
de50cc7c21,2023-07-19 07:45:00,THEFT,OVER $500,41.958945273312075,-87.68949025422391
4813c3754c,2023-11-20 19:08:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.81372717551271,-87.667913564724
bdd400225c,2023-10-22 20:45:00,ASSAULT,AGGRAVATED,41.74370791607974,-87.8311834682719
28a35acd70,2021-06-09 00:18:00,CRIMINAL DAMAGE,TO VEHICLE,41.81362145168484,-87.69178203811589
64adac0a9a,2018-02-16 07:13:00,THEFT,OVER $500,41.69487609539977,-87.6597705070303
d870cf1983,2022-04-24 19:37:00,THEFT,$500 AND UNDER,41.69523134358845,-87.58651150229207
8a04985549,2017-01-29 09:08:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.64208583497931,-87.74530618380615
b74576f223,2016-04-25 22:49:00,THEFT,OVER $500,41.74072816622909,-87.88738249607846
cfe94e627d,2016-05-14 02:52:00,BURGLARY,UNLAWFUL ENTRY,41.82152689771595,-87.89527034385998
bbd3cbfee0,2016-03-09 19:16:00,ASSAULT,SIMPLE,41.92079924190449,-87.86446104869249
9cd7cfe1d2,2023-11-03 18:18:00,BURGLARY,UNLAWFUL ENTRY,41.91147658732965,-87.509135135441
febac1eb14,2020-04-15 11:13:00,THEFT,OVER $500,41.76411381654818,-87.71143111376492
e54dde7839,2023-05-12 01:09:00,CRIMINAL DAMAGE,TO PROPERTY,41.810504670364836,-87.82284227572782
d55731f87d,2018-02-01 01:37:00,BURGLARY,FORCIBLE ENTRY,41.79449331076205,-87.62719135099806
59df220d65,2017-11-16 17:54:00,BURGLARY,UNLAWFUL ENTRY,41.88661490166193,-87.78703871420323
04a33e038d,2023-02-28 21:48:00,CRIMINAL DAMAGE,TO PROPERTY,41.97277802477273,-87.58148268353281
bea6832d51,2022-03-31 18:09:00,THEFT,OVER $500,41.875825020510064,-87.62969879820444
a6fbc468f0,2020-06-27 08:00:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.946089414813095,-87.60709600037883
764ee6225b,2021-04-14 16:46:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.01232607591826,-87.5390358050652
ef789fb7b3,2017-05-25 23:44:00,THEFT,$500 AND UNDER,41.90186353763887,-87.70370870801858
e2c1a149f2,2017-09-01 23:46:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.87496592863835,-87.7945302403165
9b832010dc,2018-04-08 03:12:00,ASSAULT,AGGRAVATED,41.992197931553775,-87.52591557791936
1abacc30a9,2020-08-27 05:41:00,BURGLARY,UNLAWFUL ENTRY,41.88585490536133,-87.58830085917401
f877edf94b,2021-04-22 23:52:00,BATTERY,SIMPLE,41.75326961103677,-87.7807600015236
d9e6f980f7,2021-08-01 10:16:00,THEFT,OVER $500,41.69379852881184,-87.63453402802945
584682e576,2018-04-26 00:33:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.72331982970699,-87.86577508713836
baf9fa1db3,2022-01-23 07:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.806206462825095,-87.84211902222671
eeeeb4f06d,2022-02-17 08:28:00,BURGLARY,FORCIBLE ENTRY,41.87028217368856,-87.60112066928322
3f2e11fbe9,2016-10-24 07:59:00,THEFT,$500 AND UNDER,41.601291337397946,-87.80383050769869
a984b1aca8,2022-08-05 01:17:00,BURGLARY,FORCIBLE ENTRY,41.69853142993409,-87.5297641646628
0de7651ed5,2016-08-21 10:21:00,BATTERY,SIMPLE,42.030889434083846,-87.86337806749775
5d0d37784d,2022-01-31 07:06:00,CRIMINAL DAMAGE,TO VEHICLE,41.605082849608536,-87.64603024511617
1706dc30cd,2019-07-26 11:24:00,CRIMINAL DAMAGE,TO VEHICLE,41.770025785415164,-87.81743598416907
1501babe04,2023-12-18 17:05:00,THEFT,$500 AND UNDER,41.658327069075355,-87.83776851829178
fb77c95f80,2023-04-14 21:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.689382959812065,-87.86712197084132
f60d3ee958,2019-09-02 15:46:00,ASSAULT,SIMPLE,41.87515140838295,-87.6544286103109
ec7ae80721,2021-01-29 02:17:00,ASSAULT,SIMPLE,41.72437660139909,-87.50197101108382
e54b44b44f,2020-09-15 16:56:00,NARCOTICS,POSS: HEROIN(WHITE),41.648631951454256,-87.83623228236686
00f390cf94,2022-01-10 06:56:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.647084659115684,-87.65543334095398
d2ce1b7ec7,2018-05-26 09:37:00,NARCOTICS,POSS: HEROIN(WHITE),41.68185234899871,-87.53419965380496
88dc15fd6f,2018-10-24 13:47:00,CRIMINAL DAMAGE,TO VEHICLE,41.60586091107552,-87.77837376639184
8980e3b8b5,2018-10-12 05:03:00,BURGLARY,FORCIBLE ENTRY,41.727754234407776,-87.93347187171264
1cb614ff3f,2020-11-14 17:40:00,THEFT,$500 AND UNDER,41.6375542910039,-87.77604489319064
d3b048796c,2016-04-15 02:10:00,CRIMINAL DAMAGE,TO VEHICLE,41.98720410225616,-87.74902437588891
992c677990,2016-07-27 06:39:00,BURGLARY,UNLAWFUL ENTRY,42.01650403889334,-87.62665930692006
ff9e294fb8,2020-05-14 21:34:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.7175477358154,-87.78783067630101
456a86d58c,2023-11-19 10:23:00,NARCOTICS,POSS: HEROIN(WHITE),41.61165050666532,-87.6342906257129
317d9d9a2e,2019-10-03 09:22:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.961554535108355,-87.68813279264205
4a149ffeaf,2022-06-26 23:42:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.02682086133325,-87.52897418078949
a89dddc2bf,2022-05-06 16:13:00,CRIMINAL DAMAGE,TO VEHICLE,41.99495095750667,-87.64025008321182
e8d9a0350a,2022-03-11 18:02:00,ASSAULT,AGGRAVATED,41.93832094513538,-87.61750025861441
ee71244d93,2021-04-26 00:42:00,NARCOTICS,POSS: HEROIN(WHITE),41.71482853833193,-87.61989530407907
feb0d3fd79,2017-04-23 06:26:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.76896908426538,-87.69204377690589
350839ded4,2016-07-23 12:56:00,CRIMINAL DAMAGE,TO PROPERTY,41.961610856996295,-87.8506136130462
08a2799059,2016-05-19 21:30:00,BURGLARY,UNLAWFUL ENTRY,41.83388798086299,-87.93996434309027
1acd14e880,2021-01-03 19:03:00,CRIMINAL DAMAGE,TO PROPERTY,41.77085023160122,-87.87949556544035
4569fe2078,2023-02-26 23:41:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.834782318818235,-87.91382314489805
0294bf7f00,2019-07-30 04:56:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.0151555901028,-87.84302023471064
18f51cd04c,2021-11-11 17:00:00,BATTERY,SIMPLE,41.909015015249565,-87.90502968129864
8fc4e36646,2022-01-11 22:00:00,ASSAULT,SIMPLE,41.98159370881502,-87.62599315414225
30d03a37b0,2016-12-13 15:14:00,BATTERY,SIMPLE,41.80988030107632,-87.80417495060908
138118b3c0,2017-03-29 21:59:00,BURGLARY,UNLAWFUL ENTRY,41.62790584064263,-87.88076477990509
3d30ee9fa9,2018-04-29 08:06:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.67599213659399,-87.80648327842829
c949a768ba,2022-01-16 09:31:00,ASSAULT,SIMPLE,41.72573476902523,-87.9231492749278
af0d9affae,2016-07-25 07:25:00,ASSAULT,AGGRAVATED,41.97420370802295,-87.62391348521749
4500ce06dd,2017-05-06 10:55:00,THEFT,$500 AND UNDER,41.96567555753982,-87.63516317168144
0b47efc358,2022-09-06 20:31:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.89095467201714,-87.64127180689322
1f6971ce6d,2019-01-11 10:33:00,CRIMINAL DAMAGE,TO VEHICLE,42.040102870987624,-87.74162174430701
18acbf2a05,2016-06-30 21:01:00,NARCOTICS,POSS: HEROIN(WHITE),41.705865579835134,-87.78557892851553
e062cdfb4f,2018-08-29 08:50:00,NARCOTICS,POSS: HEROIN(WHITE),41.68862454477935,-87.71474831601098
ff5e27cd9a,2020-01-23 22:18:00,CRIMINAL DAMAGE,TO PROPERTY,41.771563905652584,-87.81882531719326
611b3fd1eb,2016-11-10 03:28:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.680221807698594,-87.8194973741681
7a812a75fa,2019-11-09 03:56:00,BATTERY,SIMPLE,42.02310279801545,-87.75099383527451
d2ea7a3da3,2023-10-03 23:57:00,BURGLARY,UNLAWFUL ENTRY,41.764530095660525,-87.73581892179878
6ed4c53daf,2016-07-25 23:18:00,CRIMINAL DAMAGE,TO VEHICLE,41.86541657889251,-87.6826123030848
0ed5cea23e,2021-09-17 23:14:00,ASSAULT,AGGRAVATED,41.7762037169718,-87.53274279383396
c187ea331b,2016-02-25 23:03:00,CRIMINAL DAMAGE,TO PROPERTY,41.77821242922462,-87.8287062766523
578e8078e8,2018-03-01 08:29:00,BATTERY,SIMPLE,41.82970009981285,-87.6164507663451
b2c76d4d65,2020-06-12 10:07:00,CRIMINAL DAMAGE,TO PROPERTY,41.931635662568816,-87.66272360186525
ca1d92c866,2021-05-31 12:03:00,BURGLARY,UNLAWFUL ENTRY,41.84113652325627,-87.56868969683303
9e28f60468,2017-12-03 04:55:00,ASSAULT,SIMPLE,41.733154805368265,-87.62473547103765
6b3b8c6ec8,2017-05-10 17:40:00,THEFT,OVER $500,41.8956932620996,-87.87609229539983
c510600773,2023-08-17 09:14:00,THEFT,OVER $500,42.01368184800422,-87.59570232606038
1ce55dfd20,2023-05-10 02:52:00,BATTERY,SIMPLE,41.791176756624,-87.80154036589022
9afadd6790,2020-07-17 12:47:00,ASSAULT,AGGRAVATED,41.746154384646935,-87.50587030320587
c65f5d663b,2021-08-08 21:22:00,ASSAULT,SIMPLE,41.712356902333426,-87.55534765819627
961dd794c1,2018-11-06 15:22:00,ASSAULT,SIMPLE,41.7878923650959,-87.6675365570488
7e8a722340,2016-07-02 05:16:00,CRIMINAL DAMAGE,TO PROPERTY,41.79657701836421,-87.67613089286523
60e8edefdd,2023-05-19 12:43:00,ASSAULT,AGGRAVATED,41.712623886782765,-87.59714552846704
b8ee3cf04c,2018-11-26 02:55:00,CRIMINAL DAMAGE,TO PROPERTY,41.88016259939194,-87.62018075702767
33a32b396a,2016-07-16 16:47:00,ASSAULT,AGGRAVATED,42.03331097022856,-87.75315368542732
0b53bbaf8e,2017-03-28 08:00:00,BURGLARY,FORCIBLE ENTRY,42.03139444729358,-87.93868018716745
4681625bac,2017-02-15 04:50:00,CRIMINAL DAMAGE,TO VEHICLE,41.98470817463326,-87.81397814101764
6a5c52a422,2017-08-30 10:01:00,NARCOTICS,POSS: HEROIN(WHITE),41.70388108309766,-87.8273192688376
96a5ee92ed,2018-02-04 00:55:00,ASSAULT,SIMPLE,41.99613043912603,-87.91136656911064
f2da005827,2019-09-22 16:57:00,ASSAULT,AGGRAVATED,41.92151086703754,-87.76013676964268
84b81eca3e,2020-10-01 05:16:00,THEFT,OVER $500,41.631282640435536,-87.88523991376121
4ad8b982e0,2020-04-28 05:46:00,ASSAULT,AGGRAVATED,41.841086304209746,-87.70327563459075
f70076c7c9,2018-03-28 12:56:00,CRIMINAL DAMAGE,TO VEHICLE,41.74095335854345,-87.70453187369283
037203e28b,2017-05-17 21:59:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.831733699640814,-87.58274373937601
d90977953c,2018-07-19 00:25:00,NARCOTICS,POSS: HEROIN(WHITE),41.73284511732425,-87.5733334682135
3a56c2984a,2021-06-23 20:54:00,BURGLARY,UNLAWFUL ENTRY,41.85839176441156,-87.50493225009802
fb073e646f,2018-11-15 14:06:00,NARCOTICS,POSS: HEROIN(WHITE),41.63303666700451,-87.5932942220751
d7665b69c4,2021-12-17 17:50:00,ASSAULT,SIMPLE,41.92476467303189,-87.87894201964895
f13b4e5e88,2021-12-20 00:43:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.99214520529128,-87.5146646572078
956875f8fa,2021-08-17 20:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.922027007104596,-87.73859453769795
7d072d9746,2017-11-06 04:29:00,BATTERY,DOMESTIC BATTERY SIMPLE,42.04782954796251,-87.87210095201927
dc8455d35e,2017-06-04 16:26:00,BURGLARY,UNLAWFUL ENTRY,41.81343487229746,-87.50993649431474
1531896f46,2016-08-06 14:55:00,ASSAULT,SIMPLE,41.96477233456711,-87.78787751573158
8ec632bef1,2020-10-09 08:34:00,BATTERY,SIMPLE,41.73947018925213,-87.7641733234174
e9276ef0e3,2023-09-09 21:32:00,ASSAULT,AGGRAVATED,41.994289214949625,-87.81537682944509
b5eae2425c,2016-06-11 09:37:00,ASSAULT,AGGRAVATED,41.83634442731582,-87.7731203905904
1a69a53988,2016-10-16 11:12:00,THEFT,$500 AND UNDER,41.87793114500937,-87.84788513384481
5624178571,2023-12-12 08:36:00,CRIMINAL DAMAGE,TO VEHICLE,41.97950569084191,-87.5904692668548
c140205b1f,2022-06-19 06:09:00,BURGLARY,FORCIBLE ENTRY,41.63489365314326,-87.73264123776332
c910e79fc8,2022-09-23 03:07:00,ASSAULT,SIMPLE,41.73116924099533,-87.89635886664247
6776e3cc89,2021-05-15 18:02:00,ASSAULT,SIMPLE,41.769854704603766,-87.53830209417964
0761ecea7f,2023-01-26 02:51:00,ASSAULT,SIMPLE,41.665377672399224,-87.84888456284715
ba85514ba9,2019-10-13 12:03:00,ASSAULT,AGGRAVATED,41.907239541717644,-87.55466046223268
c5591b3000,2018-01-17 14:32:00,NARCOTICS,POSS: HEROIN(WHITE),41.65583422102791,-87.81574311769147
44c5d93edc,2017-10-18 17:12:00,THEFT,$500 AND UNDER,41.767559987420924,-87.65378020011032
b48af19e19,2017-02-23 17:54:00,BURGLARY,UNLAWFUL ENTRY,42.04322375134109,-87.55619128274787
30655b55e0,2022-04-17 07:12:00,ASSAULT,SIMPLE,41.87456689863215,-87.63336254924735
64efd234bc,2019-08-07 12:53:00,BATTERY,SIMPLE,41.894805111496844,-87.81662283130204
888d07f5a7,2020-04-20 10:11:00,CRIMINAL DAMAGE,TO PROPERTY,41.607726202891456,-87.78021158977748
6998ffddc8,2018-09-17 08:28:00,BATTERY,SIMPLE,41.63616233619613,-87.92488429904954
fa206f7085,2018-04-01 19:18:00,BATTERY,SIMPLE,41.84431566251083,-87.87343459628586
af8f9f458b,2021-01-16 15:49:00,THEFT,$500 AND UNDER,41.77916097563097,-87.65508718165756
5f8ad536b1,2020-11-20 22:48:00,CRIMINAL DAMAGE,TO PROPERTY,41.87222707328296,-87.69401585420124
e8ce6c5fd6,2021-07-01 15:29:00,ASSAULT,AGGRAVATED,41.74482406223648,-87.53086331157866
fbe6058910,2023-03-17 23:28:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.921449909448924,-87.85462613192564
846d80db4b,2018-10-31 20:34:00,THEFT,$500 AND UNDER,41.85817738111323,-87.87792070447077
61c5953143,2020-11-25 04:03:00,BURGLARY,FORCIBLE ENTRY,41.87384479443197,-87.51852699597973
19f1a648bf,2022-12-04 16:50:00,BATTERY,SIMPLE,41.78411225680342,-87.50195184904904
83e07c68b7,2021-10-10 14:05:00,BATTERY,SIMPLE,41.762950124549434,-87.6477414761568
32e6ab8dfa,2018-10-22 22:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.71715165407857,-87.60181552804582
e92f185042,2016-08-20 02:45:00,THEFT,$500 AND UNDER,42.018162235944196,-87.78105230898238
5b8fa36803,2016-10-23 15:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.73332567542473,-87.7870073863182
f985301413,2021-06-08 21:48:00,BATTERY,SIMPLE,42.00165599153114,-87.57016178203303
33d0b819cd,2020-05-06 01:49:00,BURGLARY,UNLAWFUL ENTRY,42.04082991722699,-87.58158127902131
656d6128d4,2016-03-25 20:57:00,NARCOTICS,POSS: HEROIN(WHITE),41.6649924216684,-87.64845270574023
cd12844e3e,2023-06-17 14:56:00,ASSAULT,AGGRAVATED,41.63974704926669,-87.75668464469561
c73c9f5996,2016-11-14 19:02:00,NARCOTICS,POSS: HEROIN(WHITE),41.796405924467024,-87.65628922090046
bba0a5877c,2016-08-11 08:14:00,BURGLARY,UNLAWFUL ENTRY,42.02314399590038,-87.74764057439505
892208ed4e,2021-01-01 22:33:00,BATTERY,SIMPLE,41.83871224427045,-87.77228293279477
e76f6e4167,2020-03-14 06:18:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.93024617061603,-87.59408109205718
0b5e5b843d,2018-05-15 11:41:00,THEFT,OVER $500,41.679605690872755,-87.53797457283059
9816c4f00e,2023-10-01 00:38:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.6626161332832,-87.53840442500135
0a0ba7409a,2020-03-26 17:12:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.991597749115336,-87.61530843897968
76ff50a3c3,2018-06-04 18:28:00,THEFT,OVER $500,41.710890157970844,-87.91388203908097
d94e8f6faa,2023-07-03 04:43:00,CRIMINAL DAMAGE,TO VEHICLE,42.0243615060353,-87.8720693193971
2e1907b631,2016-09-21 08:27:00,BURGLARY,FORCIBLE ENTRY,42.008382205931575,-87.91858923074861
41b1ab1d1e,2020-06-07 20:50:00,BURGLARY,UNLAWFUL ENTRY,41.719427135133294,-87.91482726611262
28f667268f,2023-09-05 22:23:00,NARCOTICS,POSS: HEROIN(WHITE),41.88669583261793,-87.62811586296941
67ffb7cceb,2017-12-01 02:55:00,THEFT,$500 AND UNDER,41.957398067633875,-87.675100153443
189806119b,2019-08-15 19:48:00,BURGLARY,UNLAWFUL ENTRY,41.97874848656026,-87.64880560323232
a2e727aff6,2020-07-15 20:05:00,ASSAULT,AGGRAVATED,41.78371542711415,-87.94222731192316
7bffc0c245,2016-12-01 11:04:00,CRIMINAL DAMAGE,TO VEHICLE,41.728391709205795,-87.54063416595459
f2406b7d8f,2016-04-22 01:09:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.69348717718236,-87.5988627997606
afbac62d47,2022-08-25 06:38:00,BATTERY,SIMPLE,41.84684199468775,-87.78138268189082
245d89e299,2019-10-01 01:46:00,BATTERY,DOMESTIC BATTERY SIMPLE,42.00777437353677,-87.92614919124345
d808ff0017,2020-08-17 07:17:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.65234494679653,-87.87358171544865
d2dd3a44d2,2021-02-25 00:51:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.60297233210691,-87.66855038788653
d54299b0e7,2021-11-05 06:20:00,BURGLARY,UNLAWFUL ENTRY,41.73492480025533,-87.88413080947544
bf38be01d1,2022-01-27 14:53:00,CRIMINAL DAMAGE,TO PROPERTY,41.99369774595884,-87.53308377406358
3e9da2cc67,2017-05-28 08:58:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.66911893841919,-87.90740456187174
c7fec52793,2021-09-20 06:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.853764192080476,-87.61844071509196
ce251ae946,2020-06-30 06:03:00,THEFT,OVER $500,41.89763325062339,-87.87821737978352
9450fc8520,2018-05-07 15:29:00,CRIMINAL DAMAGE,TO VEHICLE,41.78216882121426,-87.508456400152
dba1eae29d,2023-01-02 06:29:00,BATTERY,SIMPLE,41.73947551047904,-87.65007053899747
